found_helpful,#comments,harvest_brand,harvest_product_description,publish_time,retailer_product_code,review_date,review_rating,review_text,review_title,top_reviewer_flag,upc,url,verified_purchase,vine_voice,manufacturer_response,manufacturer_response_text,parent_review,syndicated_from,direct_review_url,purchase_time,user_level,variants,review_id,user_id
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t17824/187/575579548/640885/2c6bc424/5a97de15N984b7444.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17824/187/575579548/640885/2c6bc424/5a97de15N984b7444.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g",,"1240022","2018-03-01T19:03:50","5","这个米糊好滑，宝宝很爱吃",,,,"http://item.jd.com/1240022.html",,,,,,,,"2018-02-28 04:32:16","银牌会员",,"11272394105","j***d"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16513/152/2180922779/640885/2c6bc424/5a97de2eN831055ce.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16513/152/2180922779/640885/2c6bc424/5a97de2eN831055ce.jpg","","嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g",,"255798","2018-03-01T19:04:15","5","这个米糊好滑，宝宝很爱吃",,,,"http://item.jd.com/255798.html",,,,,,,,"2018-02-28 04:32:16","银牌会员",,"11272395553","j***d"
,"","","嘉宝(Gerber ) 燕麦西梅营养麦粉二段(6个月至36个月适用) 225g",,"1240023","2018-03-01T08:37:23","5","这个米糊宝宝喜欢吃，只是价格小贵！",,,,"http://item.jd.com/1240023.html",,,,,,,,"2018-02-21 13:56:42","钻石会员",,"11270629436","我***豆"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19123/226/791811546/388672/bd4301cc/5aa5e8efN4fd741b7.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19123/226/791811546/388672/bd4301cc/5aa5e8efN4fd741b7.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g",,"1240027","2018-03-12T10:30:51","5","这个经常买。。。。",,,,"http://item.jd.com/1240027.html",,,,,,,,"2018-03-08 10:34:39","银牌会员",,"11302457307","p***a"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15805/240/2352406349/16389/ec0627f4/5aa3b65dNc360b287.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15805/240/2352406349/16389/ec0627f4/5aa3b65dNc360b287.jpg","","雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）",,"4007909","2018-03-10T16:21:27","5","这个袋装的喝了好久了，实惠，孩子也爱喝",,,,"http://item.jd.com/4007909.html",,,,,,,,"2018-02-19 13:18:10","PLUS会员",,"11297711535","z***4"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19219/75/754606697/91742/58ed51ab/5aa6d106N868935fb.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19219/75/754606697/91742/58ed51ab/5aa6d106N868935fb.jpg","","雀巢（nestle）孕产妇奶粉 妈妈配方奶粉 （孕妇产妇适用）900克",,"255778","2018-03-13T01:58:52","5","这个质量真心可以，这个价实在划算，祝店家生意兴隆",,,,"http://item.jd.com/255778.html",,,,,,,,"2018-03-10 13:27:12","银牌会员",,"11304922153","j***u"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15982/109/2385419208/191201/98893d19/5aa51d67Nfd82ba26.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15982/109/2385419208/191201/98893d19/5aa51d67Nfd82ba26.jpg","","嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g",,"1140667","2018-03-11T19:39:50","5","这个还没喝，发的是旧包装，第一次在网上给宝宝买辅食，希望值得信任。",,,,"http://item.jd.com/1140667.html",,,,,,,,"2018-03-08 13:58:50","金牌会员",,"11301119181","y***g"
,"","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g",,"1240027","2018-03-14T08:14:30","5","这个还没开始吃，吃的西红柿牛肉的，还不错，就是一点甜味都没有，不过溶的挺好，比之前吃的亨氏的溶的好",,,,"http://item.jd.com/1240027.html",,,,,,,,"2018-01-31 20:01:04","铜牌会员",,"11308021251","小***4"
,"","","嘉宝(Gerber ) 燕麦营养米粉三段(8个月至36个月适用) 225g",,"255802","2018-03-14T08:15:38","5","这个还没开始吃，吃的西红柿牛肉的，还不错，就是一点甜味都没有，不过溶的挺好，比之前吃的亨氏的溶的好",,,,"http://item.jd.com/255802.html",,,,,,,,"2018-01-31 20:01:04","铜牌会员",,"11308023172","小***4"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19177/248/828626703/121183/410a1274/5aa7b75eN6b119705.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t16390/249/2362222399/76204/2b141940/5aa7b75fN8de3b13c.jpg","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-13T19:34:55","5","这么久了还是8月份那批，该换一批新的了",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-03-13 07:00:13","钻石会员",,"11307068550","采***子"
,"","","雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）400克（新包装）",,"4712762","2018-03-11T20:01:45","5","这么便宜的价格能买到这样的宝贝，真是超值了！",,,,"http://item.jd.com/4712762.html",,,,,,,,"2018-02-08 15:00:07","银牌会员",,"11301182415","a***L"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16762/352/583781608/19046/529c3fed/5a97842fN2011b013.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16762/352/583781608/19046/529c3fed/5a97842fN2011b013.jpg","","雀巢（NESTLE） 超级能恩 幼儿配方奶粉3段（12-36个月适用）800克（新包装） 800g*2罐",,"13638853955","2018-03-01T11:02:23","5","这奶真不是普通奶，！！",,,,"http://item.jd.com/13638853955.html",,,,,,,,"2018-02-03 10:50:43","PLUS会员",,"11271046273","j***d"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18883/210/785545314/59999/17d6eeff/5aa78e92N71ece103.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t15373/11/2554209781/62919/8c5362d2/5aa78e93Nf9db0181.jpg","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-13T16:38:32","5","这奶粉买了很多次了，宝宝很爱喝",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-03-13 10:42:10","PLUS会员",,"11306578616","风***殇"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19360/109/717397718/226186/ee5e0ddd/5aa529f0N1981274e.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19360/109/717397718/226186/ee5e0ddd/5aa529f0N1981274e.jpg","","雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）900克(新老包装随机发货)",,"1080962","2018-03-11T21:06:57","5","这奶粉口感比惠氏启赋好。宝宝喜欢！！价格也不高，值得推荐！",,,,"http://item.jd.com/1080962.html",,,,,,,,"2018-02-22 21:25:59","PLUS会员",,"11301397251","j***9"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15328/6/2594578696/61976/e26fd611/5aa8fbcbNb4db6fff.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t15433/299/2210091421/59309/cf4b0a11/5aa8fbccN45fb3857.jpg","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-14T18:39:08","5","这奶粉很的次买了，宝宝爱喝，物流超快",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-03-13 10:24:00","金牌会员",,"11309848386","j***m"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19687/314/816467023/127766/c7ac50ed/5aaa0694Nbefda4fb.jpg","","雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）",,"4396232","2018-03-15T12:45:44","5","这奶粉是正品吗？我有点怀疑。",,,,"http://item.jd.com/4396232.html",,,,,,,,"2018-02-28 10:17:52","银牌会员",,"11311764621","小***8"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16945/20/764343808/340362/3b6cc2c3/5aa579fbN03dae26f.jpg","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-12T02:48:27","5","这小孩吃别的奶粉过敏。只能吃超级能恩怎么办？？？？",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-03-08 13:15:13","金牌会员",,"11301905994","臭***莎"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t14749/116/2576747657/140798/e3e8b1b4/5aaa6c0cNa197f532.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t14749/116/2576747657/140798/e3e8b1b4/5aaa6c0cNa197f532.jpg","","雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）",,"4007909","2018-03-15T20:38:43","5","这已经是第N次购买了，宝宝只喝这个牌子",,,,"http://item.jd.com/4007909.html",,,,,,,,"2018-03-06 09:00:42","钻石会员",,"11313118760","j***9"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18307/122/866561529/221243/89bcf235/5aa93769N448d0e82.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t14593/166/2552509680/220808/841c40e3/5aa9376aNe3f129d7.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t12724/110/1819200730/211891/d4378b77/5aa9376cNe5f1dd31.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t14749/133/2562387940/209597/6cae5396/5aa9376dN2f0631fb.jpg","","雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）",,"4396232","2018-03-11T16:58:10","5","这是京东买的第二罐奶粉，宝宝吃的正常，第一次买时还担心质量，现在很放心，吃完继续京东购??",,,,"http://item.jd.com/4396232.html",,,,,,,,"2018-02-25 11:47:55","银牌会员",,"11300657571","j***i"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t14920/133/2503855248/2234/eefeb2e0/5aa6951aNc8b2125b.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t14920/133/2503855248/2234/eefeb2e0/5aa6951aNc8b2125b.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g",,"1240027","2018-03-12T22:28:39","4","这是八个月以后的，还没吃，正在吃同款的原味米粉，感觉还不错，就是寄过来的包装不太给力",,,,"http://item.jd.com/1240027.html",,,,,,,,"2018-03-04 20:09:07","PLUS会员",,"11304670532","胡***刀"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t17263/201/737224781/59279/39f9d242/5aa3f1ddNf53a3b2f.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17263/201/737224781/59279/39f9d242/5aa3f1ddNf53a3b2f.jpg","","嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g",,"255803","2018-03-10T22:34:11","5","这是嘉宝米粉里面还有牛肉和西红柿成分，对于孩子从添加辅食肉类开始有一定的帮助。",,,,"http://item.jd.com/255803.html",,,,,,,,"2018-03-03 21:14:44","PLUS会员",,"11298793688","j***5"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16924/216/736527816/59279/39f9d242/5aa3f1d2Na2857327.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16924/216/736527816/59279/39f9d242/5aa3f1d2Na2857327.jpg","","嘉宝(Gerber )香蕉苹果营养米粉二段(6个月至36个月适用)225g",,"4857678","2018-03-10T22:33:38","5","这是嘉宝米粉，宝宝出生之后一直吃的是嘉宝米粉，但是有点贵。质量比较好，包装比较好。",,,,"http://item.jd.com/4857678.html",,,,,,,,"2018-03-03 21:14:44","PLUS会员",,"11298792816","j***5"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18460/80/778995913/266951/aee0c16b/5aa64941N25409576.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18460/80/778995913/266951/aee0c16b/5aa64941N25409576.jpg","","雀巢（NESTLE） 能恩 蜂蜜口味儿童配方奶粉 4段 900g*1罐装",,"12424200273","2018-03-12T08:29:56","5","这是第三次购买了！孩子挺爱喝的！",,,,"http://item.jd.com/12424200273.html",,,,,,,,"2018-01-21 09:30:46","银牌会员",,"11302086235","爱***欣"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19669/285/748664822/67291/5f48696e/5aa5db5cN8d2b4a83.jpg | http://img30.360buyimg.com/shaidan/s128x96_jfs/t16426/189/2405219870/61406/d60f4a17/5aa5db5dN6e7b8445.jpg","","雀巢（nestle）能恩 婴儿配方奶粉 1段（0-6个月婴儿适用）900克（新包装）",,"4008365","2018-03-11T22:17:59","5","这是第二桶了 孩子有点不正经吃 不知道是怎么回事",,,,"http://item.jd.com/4008365.html",,,,,,,,"2018-03-07 20:13:14","PLUS会员",,"11301614906","凡***人"
,"","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-12T12:24:57","5","这是第二次购买了，从深度水解奶粉转成适度水解奶粉，转奶成功。",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-02-21 23:01:12","金牌会员",,"11302827569","l***5"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19534/297/564501475/102960/33ed030/5a977e7bN2951a207.jpg","","雀巢（nestle）能恩 婴儿配方奶粉 1段（0-6个月婴儿适用）900克（新包装）",,"4008365","2018-03-01T12:15:55","5","这是给老二准备的，不过老二还没出来，只是先备着！！",,,,"http://item.jd.com/4008365.html",,,,,,,,"2018-02-25 01:16:48","钻石会员",,"11271257582","h***7"
,"","","雀巢（NESTLE） 嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 营养米粉 番茄牛肉组 蔬菜 燕麦组合装225g*3",,"13674728743","2018-03-12T16:45:10","5","这是老包装吗，之前买都是新包装，这个也挺好的，就是第一罐打开的时候勺子坏了",,,,"http://item.jd.com/13674728743.html",,,,,,,,"2018-02-26 15:59:43","金牌会员",,"11303625119","N***珠"
,"","","雀巢（nestle）孕产妇奶粉 妈妈配方奶粉 （孕妇产妇适用）900克",,"255778","2018-03-11T13:18:04","5","这样买划算O(∩_∩)O",,,,"http://item.jd.com/255778.html",,,,,,,,"2018-03-10 10:13:46","银牌会员",,"11300047311","j***n"
,"","","嘉宝(Gerber ) 燕麦西梅营养麦粉二段(6个月至36个月适用) 225g",,"1240023","2018-03-10T21:36:06","5","这次买了两桶，给宝宝囤货。宝宝快点长啊，好期待啊",,,,"http://item.jd.com/1240023.html",,,,,,,,"2018-03-09 11:21:29","PLUS会员",,"11298631543","x***0"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t14620/175/2490871114/110520/7b24866c/5aa4e986Nba266cc7.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t14620/175/2490871114/110520/7b24866c/5aa4e986Nba266cc7.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g",,"1240022","2018-03-11T16:32:06","5","这次优惠买的挺划算的，物流送货超快的京东好了还要买的",,,,"http://item.jd.com/1240022.html",,,,,,,,"2018-03-10 22:18:13","金牌会员",,"11300581255","j***2"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t17446/118/839868722/141042/63ba2417/5aaa54a4Ne76e2e27.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17446/118/839868722/141042/63ba2417/5aaa54a4Ne76e2e27.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g",,"255797","2018-03-15T19:10:28","5","这次又买了两种口味，宝宝喜欢吃，活动期间买的很划算",,,,"http://item.jd.com/255797.html",,,,,,,,"2018-03-09 22:04:45","PLUS会员",,"11312862949","z***j"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t14938/243/2539791136/273640/3ca3c44e/5aa3b1f8N860b2bb5.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t14938/243/2539791136/273640/3ca3c44e/5aa3b1f8N860b2bb5.jpg","","嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g",,"255803","2018-03-10T18:22:48","5","这次收到的是新包装，希望宝宝还是会那么喜欢！",,,,"http://item.jd.com/255803.html",,,,,,,,"2018-03-05 17:20:14","金牌会员",,"11298060145","j***x"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19732/285/825394632/72949/c6504122/5aaa939eN83787d53.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19732/285/825394632/72949/c6504122/5aaa939eN83787d53.jpg","","雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）",,"4007909","2018-03-15T23:39:11","5","这次物流给力啊，日期新鲜，大品牌，放心买~",,,,"http://item.jd.com/4007909.html",,,,,,,,"2018-03-14 22:49:42","PLUS会员",,"11313575926","雨***小"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18286/349/723077853/73593/38451743/5aa3c2f8N31c2470f.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18286/349/723077853/73593/38451743/5aa3c2f8N31c2470f.jpg","","嘉宝(Gerber )混合谷物营养麦粉三段(8个月至36个月适用)225g",,"4080239","2018-03-10T19:35:21","5","这次的包装和上次的不一样",,,,"http://item.jd.com/4080239.html",,,,,,,,"2018-03-09 05:14:23","PLUS会员",,"11298259688","h***8"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15556/263/2384996626/280734/eed1331e/5aa34712N8602d552.jpg","","雀巢（nestle）超级能恩 较大婴儿配方奶粉 2段（6-12个月适用）800克（德国原装进口）（新老包装随机发货）",,"4396142","2018-03-10T09:58:23","5","这次的外包装都没有捆好，露了很大的口子。其他还好",,,,"http://item.jd.com/4396142.html",,,,,,,,"2018-03-08 15:40:59","银牌会员",,"11296608699","神***0"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16210/213/2346086738/281778/81cdaaa7/5aa88540Ne201b7a3.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16210/213/2346086738/281778/81cdaaa7/5aa88540Ne201b7a3.jpg","","雀巢（NESTLE） 超级能恩 婴儿配方奶粉1段（0-12个月适用）800克 （新包装）",,"16498569454","2018-03-14T10:13:20","5","这次的奶粉不怎么泡得开",,,,"http://item.jd.com/16498569454.html",,,,,,,,"2018-02-27 22:23:54","银牌会员",,"11308358863","1***p"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t16192/109/2425093047/163605/633a1033/5aa68734Nf257ddd2.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16192/109/2425093047/163605/633a1033/5aa68734Nf257ddd2.jpg","","雀巢（nestle）能恩 较大婴儿配方奶粉 2段（6-12个月婴儿适用）1200克三联装",,"4007911","2018-03-12T19:59:03","5","这次真的没想到物流这么快，晚上定，第二天白天到",,,,"http://item.jd.com/4007911.html",,,,,,,,"2018-03-11 19:46:02","银牌会员",,"11304195563","V***涵"
,"","","雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）",,"4007909","2018-03-12T13:20:09","5","这次购买是成功的！真心好！下次还会来哦！",,,,"http://item.jd.com/4007909.html",,,,,,,,"2018-02-28 15:22:04","铜牌会员",,"11303005173","j***y"
,"","","雀巢（nestle）孕产妇奶粉 妈妈配方奶粉 （孕妇产妇适用）900克",,"255778","2018-03-10T11:20:23","5","这次购物很满意，正品，物流好快。",,,,"http://item.jd.com/255778.html",,,,,,,,"2018-03-06 18:22:59","金牌会员",,"11296857354","j***j"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19618/296/623935826/346753/44f013/5a97b935N450c3955.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19618/296/623935826/346753/44f013/5a97b935N450c3955.jpg","","嘉宝(Gerber )混合谷物营养麦粉三段(8个月至36个月适用)225g",,"4080239","2018-03-01T16:26:29","5","这次邮的新包装的，很好！一直给宝宝吃嘉宝！很满意！等孩子大一些试试缤纷水果的！会继续回购的。",,,,"http://item.jd.com/4080239.html",,,,,,,,"2018-03-01 09:51:36","PLUS会员",,"11271959638","j***l"
,"","","嘉宝(Gerber ) 燕麦营养米粉三段(8个月至36个月适用) 225g",,"255802","2018-03-14T08:31:38","5","这款不如全球购的那款，感觉一般",,,,"http://item.jd.com/255802.html",,,,,,,,"2018-01-14 15:36:32","PLUS会员",,"11308054584","a***8"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t17875/288/745342975/251830/e8fe2c7c/5aa694a4N70759ef8.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17875/288/745342975/251830/e8fe2c7c/5aa694a4N70759ef8.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g",,"255797","2018-03-12T22:11:48","5","这款不错，孩子喜欢吃",,,,"http://item.jd.com/255797.html",,,,,,,,"2018-03-09 11:57:32","银牌会员",,"11304625934","j***u"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15622/113/2401556939/121092/204515f6/5aa7ccdcNde95e433.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15622/113/2401556939/121092/204515f6/5aa7ccdcNde95e433.jpg","","嘉宝(Gerber ) 缤纷水果营养米粉二段(6个月至36个月适用) 225g",,"255800","2018-03-13T21:06:37","5","这款嘉宝米粉很好，我家宝宝从添加辅食就吃这个，宝宝很爱吃，给个好评吧",,,,"http://item.jd.com/255800.html",,,,,,,,"2018-03-12 00:07:43","银牌会员",,"11307351230","成***菲"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19243/341/796825679/265350/219a6351/5aaa00a9N6fbc56db.jpg","","雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）",,"3849865","2018-03-15T13:12:09","5","这款奶粉还不错 不上火 味道也不甜 宝宝爱吃",,,,"http://item.jd.com/3849865.html",,,,,,,,"2018-03-13 14:51:09","金牌会员",,"11311844798","j***a"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18802/344/809141560/153381/307dbe40/5aa9f1baN4a82ba51.jpg","","雀巢（nestle）超级能恩 较大婴儿配方奶粉 2段（6-12个月适用）800克（德国原装进口）（新老包装随机发货）",,"4396142","2018-03-14T17:44:54","5","这款奶粉还不错挺适合我们家的宝宝。希望宝宝快点长大(?•?ω•??)",,,,"http://item.jd.com/4396142.html",,,,,,,,"2018-03-13 13:06:10","PLUS会员",,"11309701728","樊大雯"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19618/363/828040905/449419/52239aee/5aaa11d7N925ddfdf.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19618/363/828040905/449419/52239aee/5aaa11d7N925ddfdf.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g",,"1240022","2018-03-15T14:25:27","5","这款我家宝宝一直都在吃，挺不错的，值得信赖，还会继续光顾！",,,,"http://item.jd.com/1240022.html",,,,,,,,"2018-03-08 10:53:36","铜牌会员",,"11312060284","j***f"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t19225/58/762379986/277298/3e99796e/5aa7587eN5067a6ff.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19225/58/762379986/277298/3e99796e/5aa7587eN5067a6ff.jpg","","嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g",,"255803","2018-03-13T12:50:06","5","这款牛肉西红柿的宝宝很爱吃，比其他米粉细很多",,,,"http://item.jd.com/255803.html",,,,,,,,"2018-03-07 21:57:42","金牌会员",,"11305923087","j***6"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t14614/194/2554040168/96361/6d5fb7a6/5aa7f05dNc9e74fd1.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t14614/194/2554040168/96361/6d5fb7a6/5aa7f05dNc9e74fd1.jpg","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g",,"1240027","2018-03-13T23:01:51","5","这款米糊比较细腻，儿子就爱吃这个，之前买的亨氏的竟然不爱吃。",,,,"http://item.jd.com/1240027.html",,,,,,,,"2018-03-02 08:58:46","PLUS会员",,"11307677241","差***7"
,"","","嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g",,"255803","2018-03-12T13:23:11","5","这款米糊还好，可以调比较厚，但是不知道为什么国产的嘉宝特别粘",,,,"http://item.jd.com/255803.html",,,,,,,,"2018-02-26 20:25:23","PLUS会员",,"11303014691","木***一"
,"","","嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g",,"1240027","2018-03-12T13:23:59","5","这款蔬菜的宝宝不是很爱吃，也不容易调厚，后面的都自己吃了.……",,,,"http://item.jd.com/1240027.html",,,,,,,,"2018-02-26 20:25:23","PLUS会员",,"11303018174","木***一"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t18502/130/835731843/121969/ec20a4bc/5aa7b44cN4ebdf135.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18502/130/835731843/121969/ec20a4bc/5aa7b44cN4ebdf135.jpg","","嘉宝(Gerber ) 燕麦西梅营养麦粉二段(6个月至36个月适用) 225g",,"1240023","2018-03-13T18:52:09","5","这款还没开瓶等开了吃起来再来评论",,,,"http://item.jd.com/1240023.html",,,,,,,,"2018-02-03 09:58:02","金牌会员",,"11306953048","曲***5"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15859/116/2395969442/379409/c3cd8216/5aa37c5cN5b733714.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15859/116/2395969442/379409/c3cd8216/5aa37c5cN5b733714.jpg","","嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g",,"1140667","2018-03-10T14:34:04","5","这款钙铁锌麦粉新包装的版本钙铁锌含量并不比旧包装的原味米粉高多少，感觉性价比不高。配料包含两种麦和一种米，建议在吃过纯米粉以后添加。",,,,"http://item.jd.com/1140667.html",,,,,,,,"2018-03-08 13:10:12","PLUS会员",,"11297410738","嘘***8"
,"http://img30.360buyimg.com/shaidan/s128x96_jfs/t15808/210/2436857165/123387/d55a0797/5aa7287dNff2bf759.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15808/210/2436857165/123387/d55a0797/5aa7287dNff2bf759.jpg","","嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g",,"255798","2018-03-13T08:36:13","5","这种天气还是比较适合吃点爷儿食物中和厄鹅关系",,,,"http://item.jd.com/255798.html",,,,,,,,"2018-02-06 10:13:23","钻石会员",,"11305135881","j***9"
,"","","嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g",,"1140667","2018-03-11T10:27:21","5","这罐已经吃完了，宝宝很喜欢吃，继续回购",,,,"http://item.jd.com/1140667.html",,,,,,,,"2018-02-03 10:50:50","银牌会员",,"11299543460","j***w"
