store,substore,brand,stage,url,rpc,product_description,review_id,review_date,username,review_text,review_rating,variant_1,variant_2,variants,image_url
Suning,嘉宝官方旗舰店,Gerber,3段,https://product.suning.com/0030000266/123999590.html,123999590,自营 嘉宝 (Gerber )混合蔬菜营养米粉米糊225g罐装3阶段(适合8-36个月) 宝宝辅食 活性益生菌+益生元,,2018-03-01T10:34:05,nan,口感特别好，配料表上的营养成分不错，宝宝爱吃！,5,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,嘉宝Gerber营养米粉米糊225g罐装1阶段6个月初期-tmall.com天猫,342101507082.0,2018-03-06 10:26:43,t5,很好，宝宝喜欢吃,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563419309173,563419309173,Gerber嘉宝米粉1段 原味+胡萝卜营养米粉米糊 宝宝婴儿辅食桶装,343309330776.0,2018-03-19T06:24:09,邵凤,第一口米粉吃的就是国版，再换美版的不爱吃，这次又买了5罐，吃吧！,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4712736.html,4712736,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）900克（新老包装随机发货）,11358294972.0,2018-03-31T14:36:36,jb,好,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19552/357/1187896530/71866/21287036/5abf2ce0N57924bfe.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19552/357/1187896530/71866/21287036/5abf2ce0N57924bfe.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,Gerber嘉宝米粉1段225g 婴儿营养米粉米糊 宝宝辅食罐装 6-36个月-tmall.com天猫,343495030918.0,2018-03-21 11:02:59,蓓4,不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11336632963.0,2018-03-23T21:06:15,格q,我家宝宝从添加辅食开始就吃嘉宝米粉 都是从京东购买 方便快捷 相信京东,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16825/235/1001068145/167357/db8e34f2/5ab6f142Nd3d61b77.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16825/235/1001068145/167357/db8e34f2/5ab6f142Nd3d61b77.jpg
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11323952925.0,2018-03-19T15:59:12,mJ,宝宝一直吃这个牌子米粉很不错,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11308540597.0,2018-03-14T11:08:24,jf,宝宝比较爱吃，就是好像没有之前买的地球最好的涨东西，每次放很多但是冲好就一点,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11310178145.0,2018-03-14T20:34:41,42,口感好,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16705/162/816072726/123496/111ec59a/5aa91bb6Ncd8bcfd9.jpg
JD,嘉宝京东自营旗舰店,Gerber,3段,https://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11319072087.0,2018-03-17 21:36:57,jr,满意得不得了，品质好，物流快，夫复何求？,5.0,番茄牛肉,1.0,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11307936034.0,2018-03-14T07:11:38,j0,日期是近期的，喝着感觉跟白面汤似的。,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,https://item.jd.com/1140667.html,1140667,嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g,11314373475.0,2018-03-16 11:15:27,ja,在京东已经多次购买，宝宝爱吃，一碗满满的可以吃完。,5.0,钙铁锌,1.0,,
Suning,嘉宝官方旗舰店,Gerber,2段,https://product.suning.com/0030000266/123997670.html,123997670,自营 嘉宝 (Gerber) 豌豆营养米粉米糊225g罐装2阶段(适合6-36个月) 宝宝辅食 活性益生菌+益生元 CHE,,2018-03-08T23:12:12,nan,好，好好好好好,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,https://item.jd.com/1240023.html,1240023,嘉宝(Gerber ) 燕麦西梅营养麦粉二段(6个月至36个月适用) 225g,11282400182.0,2018-03-05 12:42:43,最宅,多快好省,5.0,燕麦西梅,1.0,,
Suning,雀巢母婴自营旗舰店,NAN,4段,https://product.suning.com/0030000198/103630807.html,103630807,自营 雀巢 (Nestle) 能恩儿童配方奶粉4段（3岁以上适用）900g罐装进口活性菌 蜂蜜口味,,2018-03-13T16:54:25,nan,一次买了三桶，值的信赖,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11272392829.0,2018-03-01T19:03:17,P7,一如既往的喜欢京东快捷送货，售后也完美,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17482/141/562753374/119051/2a835be1/5a97ddf5Ncf56ee44.jpg
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255798.html,255798,嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g,11309864856.0,2018-03-14T18:45:26,莹6,看起来不错，给宝宝屯的，准备上班了，先给宝宝买好。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17191/44/802333612/104689/e636b586/5aa8fd46Ne6238a03.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17191/44/802333612/104689/e636b586/5aa8fd46Ne6238a03.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/4857678.html,4857678,嘉宝(Gerber )香蕉苹果营养米粉二段(6个月至36个月适用)225g,11347655374.0,2018-03-27T18:33:09,wt,大宝以前不爱吃，老二还好，物流很快,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17242/9/1075617932/118556/dc49447b/5aba510cNbdf81625.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17242/9/1075617932/118556/dc49447b/5aba510cNbdf81625.jpg
Suning,雀巢母婴自营旗舰店,NAN HA,3段,https://product.suning.com/0030000198/103721215.html,103721215,自营 雀巢Nestle超级能恩3幼儿配方奶粉 3段（12-36个月）800克 德国原装进口,,2018-03-15T22:19:43,nan,高端大气上档次！低调奢侈有内涵！,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,2段,http://item.jd.com/4396142.html,4396142,雀巢（nestle）超级能恩 较大婴儿配方奶粉 2段（6-12个月适用）800克（德国原装进口）（新老包装随机发货）,11311996536.0,2018-03-15T14:03:36,久l,不错,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17032/30/822278783/211747/9070e9dc/5aaa0eeeN48cc7c37.jpg
JD,雀巢母婴京东自营旗舰店,NAN,4段,http://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11336803873.0,2018-03-23T22:05:49,m8,包装很好，没有破损，应该是正品，孩子还没有喝,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18307/79/981896090/171886/937d41d4/5ab50b8bN481a257a.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18307/79/981896090/171886/937d41d4/5ab50b8bN481a257a.jpg
Tmall,gerber嘉宝旗舰店,Gerber,,https://detail.tmall.com/item.htm?id=563494735279,563494735279,嘉宝番茄牛肉 鳕鱼蔬菜 混合蔬菜营养米粉米糊225g*3罐装8-36个月-tmall.com天猫,342447182598.0,2018-03-10 13:51:30,口9,挺好的，宝宝一直吃的牌子,,,,,
Tmall,雀巢母婴官方旗舰店,NAN,3段,https://detail.tmall.com/item.htm?id=23477636937,23477636937,【雀巢官方】雀巢能恩3 幼儿配方奶粉 3段（12-36个月）400克*4,342955355601.0,2018-03-15T22:41:07,王6,抢到奶粉购物券和店铺券买很超值，应该是正品，小孩还没吃，先给好评,,,,,//img.alicdn.com/bao/uploaded/i4/0/TB2FFTFdL5TBuNjSspcXXbnGFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i1/0/TB2ZrzRdH1YBuNjSszhXXcUsFXa_!!0-rate.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563087323512,563087323512,Gerber嘉宝米粉1段 婴儿宝宝营养米粉米糊辅食 钙铁锌 6-36个月,342649069647.0,2018-03-13T00:05:46,无兽,很好，宝宝添加辅食以来一直在吃嘉宝，感觉冲出来比较细腻，宝宝也一直吃的不错。,,,,,//img.alicdn.com/bao/uploaded/i1/0/TB25LVraOOYBuNjSsD4XXbSkFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2viq.dkOWBuNjSsppXXXPgpXa_!!0-rate.jpg
JD,雀巢母婴京东自营旗舰店,NAN,2段,https://item.jd.com/4712778.html,4712778,雀巢（nestle）能恩 较大婴儿及幼儿配方奶粉 2段（6-12个月婴儿适用）900克（新包装）,11318658965.0,2018-03-17 19:20:40,jd,京东挺好的服务，所以一直在京东自营买买买买........,5.0,2段900g,,,
Tmall,gerber嘉宝旗舰店,Gerber,2段,https://detail.tmall.com/item.htm?id=562946893247,562946893247,Gerber嘉宝米糊2段 宝宝燕麦西梅营养麦粉米粉米糊婴儿辅食 儿童,342991839785.0,2018-03-15T18:23:29,草鹿,包装很到位，物流也比较给力，还没吃，先好评吧。,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=563487222700,563487222700,嘉宝Gerber鳕鱼蔬菜番茄牛肉营养米粉米糊225g罐装 3阶段8-36个月,342144958851.0,2018-03-06T18:43:46,v1,希望多多搞活动,,,,,
JD,嘉宝京东自营旗舰店,Gerber,,http://item.jd.com/5236331.html,5236331,【京东超市】嘉宝(Gerber) 笑容盒子(营养米粉225g 钙铁锌麦粉225g)辅食添加初期,11352948735.0,2018-03-29T15:50:09,jb,日期有点旧啊，马上快一年了，味道怪怪的，不知道是不是和日期有关系,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN,4段,http://item.jd.com/1080961.html,1080961,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）400克(新老包装随机发货),11309539427.0,2018-03-14T16:47:30,漂牙,国产奶粉，品质值得信任。,5,,,,
Suning,嘉宝官方旗舰店,Gerber,3段,https://product.suning.com/0030000266/123999590.html,123999590,自营 嘉宝 (Gerber )混合蔬菜营养米粉米糊225g罐装3阶段(适合8-36个月) 宝宝辅食 活性益生菌+益生元,,2018-03-07T21:04:09,nan,大品牌放心,5,,,,
Tmall,天猫超市,Gerber,2段,https://chaoshi.detail.tmall.com/item.htm?id=13082654232,13082654232,Gerber嘉宝米粉2段缤纷水果米粉225g 婴幼儿宝宝辅食-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343012601365.0,2018-03-15 21:45:53,一园,很好,,,,,
JD,雀巢官方专卖店,NAN,4段,http://item.jd.com/12170684578.html,12170684578,雀巢（NESTLE） 能恩 儿童配方奶粉 4段（3岁以上儿童适用） 400g*1盒装,11334082853.0,2018-03-22T22:40:08,自沙,产品非常不错，使用非常放心。,5,,,,
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=557250201024,557250201024,Nestle/雀巢能恩3段婴幼儿配方奶粉 三联包1200g-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,342410182770.0,2018-03-09 21:27:41,永都,挺不错的，价格实惠，宝宝一直在喝,,,,,
Tmall,天猫超市,Gerber,1段,https://chaoshi.detail.tmall.com/item.htm?id=14023444768,14023444768,Gerber嘉宝米粉1段营养米粉 225g 婴幼儿宝宝辅食-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,342082012764.0,2018-03-05 13:44:33,我8,我家脾胃不好消化不了，不过米粉很细腻,,,,,
JD,雀巢母婴京东自营旗舰店,MAM,,http://item.jd.com/255778.html,255778,雀巢（nestle）孕产妇奶粉 妈妈配方奶粉 （孕妇产妇适用）900克,11296116846.0,2018-03-10T00:02:25,zg,不错挺好的,5,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563418565011,563418565011,Gerber嘉宝米粉1段原味钙铁锌营养米粉 婴儿辅食罐装6-36个月国产,341865283139.0,2018-03-02T10:37:13,5i,发货速度快,,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11317142907.0,2018-03-17T10:36:48,方3,挺好的，孩子一直吃，不错,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18598/144/831300297/208788/a8381f98/5aac9deeN6f1be70d.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18598/144/831300297/208788/a8381f98/5aac9deeN6f1be70d.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563087323512,563087323512,嘉宝Gerber钙铁锌营养麦粉225g罐装1阶段6个月初期-tmall.com天猫,341883059708.0,2018-03-02 15:57:07,莉3,宝宝喜欢,,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,https://item.jd.com/4080239.html,4080239,嘉宝(Gerber )混合谷物营养麦粉三段(8个月至36个月适用)225g,11276831176.0,2018-03-03 13:02:45,天狂,还没有吃，以前吃过全进口的，还不错！,5.0,混合谷物,1.0,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4712762.html,4712762,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）400克（新老包装随机发货）,11344255354.0,2018-03-26T16:05:46,j7,没想到这么便宜的价格，质量这么好，以后还会再来哦!!,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4007909.html,4007909,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）,11301297075.0,2018-03-11T20:37:33,蓝8,孩子大了一直在用这个奶粉，价格实惠，营养价值高，好评。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18664/296/750695716/63421/5e555b/5aa5230dN9c33b6d7.jpg
Tmall,天猫苏宁旗舰店,NAN,3段,https://detail.tmall.com/item.htm?id=549985973065,549985973065,雀巢Nestle能恩3段1200g婴儿幼儿配方牛奶粉宝宝奶粉三联装,342358460653.0,2018-03-09T17:54:56,t8,苏宁易购服务周到,,,,,
Tmall,天猫超市,NAN HA,2段,https://chaoshi.detail.tmall.com/item.htm?id=557257361633,557257361633,Nestle/雀巢 超级能恩2段婴儿配方进口奶粉 800g/罐,342313783120.0,2018-03-08T18:46:08,1冯,当天下单，当天到。速度快啊，一个字好,,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,https://item.jd.com/255802.html,255802,嘉宝(Gerber ) 燕麦营养米粉三段(8个月至36个月适用) 225g,11274329867.0,2018-03-02 13:59:42,思情如影,很好！宝贝一直喜欢吃！,5.0,燕麦,1.0,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563408758794,563408758794,【新品上市】嘉宝Gerber有机原味营养米粉225g*1罐装1阶段6个月-tmall.com天猫,342438715659.0,2018-03-10 15:47:25,小4,满意 正品,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,,https://detail.tmall.com/item.htm?id=562960624385,562960624385,嘉宝Gerber原味钙铁锌胡萝卜米粉225g*3罐组合套装辅食初期-tmall.com天猫,342017054867.0,2018-03-04 18:15:22,iu,宝宝五个月今天试了一勺 还挺喜欢吃,,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11352094977.0,2018-03-29T10:58:31,j4,进口的吃了，买起来挺麻烦的，还是买国产的好了,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18151/293/1103360687/144096/6dc3ebca/5abc5656N3c129e53.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18151/293/1103360687/144096/6dc3ebca/5abc5656N3c129e53.jpg
Tmall,gerber嘉宝旗舰店,Gerber,,https://detail.tmall.com/item.htm?id=562960624385,562960624385,嘉宝Gerber原味钙铁锌胡萝卜米粉225g*3罐组合套装辅食初期-tmall.com天猫,342587400530.0,2018-03-11 20:24:12,平1,买的多，赠品多，好划算啊！正好需要分格辅食盒，nice！,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4712736.html,4712736,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）900克（新老包装随机发货）,11357358853.0,2018-03-31T09:00:13,炎G,一款让同行闻风丧胆的奶粉，一款让别人输在起跑线上的奶粉，一款你值得拥有的奶粉X，不要问为什么，你是谁，雀巢给你多少钱，买就完事了，哪有那么多为什么888,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/4857678.html,4857678,嘉宝(Gerber )香蕉苹果营养米粉二段(6个月至36个月适用)225g,11320228569.0,2018-03-18T11:47:59,莞心,看起来蛮高大上的。还没喝，闻着蛮好闻的，等待追评,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16015/344/2519050186/87860/ed4df8e2/5aade509Nbf333d2a.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16015/344/2519050186/87860/ed4df8e2/5aade509Nbf333d2a.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/255800.html,255800,嘉宝(Gerber ) 缤纷水果营养米粉二段(6个月至36个月适用) 225g,11312977147.0,2018-03-15T19:52:27,s9,换个口味给孩子尝尝。。。。。。,5,,,,
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=557250201024,557250201024,Nestle/雀巢能恩3段婴幼儿配方奶粉 三联包1200g,344611265968.0,2018-03-30T16:33:42,飞9,不错，宝宝一直在喝,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,,https://detail.tmall.com/item.htm?id=563494735279,563494735279,嘉宝番茄牛肉 鳕鱼蔬菜 混合蔬菜营养米粉米糊225g*3罐装8-36个月-tmall.com天猫,342364724620.0,2018-03-09 11:18:18,b4,宝宝爱吃,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563087323512,563087323512,Gerber嘉宝米粉1段 婴儿宝宝营养米粉米糊辅食 钙铁锌 6-36个月,342701525447.0,2018-03-13T16:13:27,三晗,宝贝很喜欢吃嘉宝米粉，口味很多，换着吃可以补充各种营养！,,,,,//img.alicdn.com/bao/uploaded/i4/0/TB2YtxjaJknBKNjSZKPXXX6OFXa_!!0-rate.jpg
JD,雀巢母婴京东自营旗舰店,NAN,3段,https://item.jd.com/4007909.html,4007909,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）,11321182455.0,2018-03-18 17:25:09,余年,给姑姑家孩子买的，活动优惠力度很大，很划算，日期也挺好,5.0,3段1200g,,,
Tmall,gerber嘉宝旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=563494735279,563494735279,Gerber嘉宝米粉3段 番茄牛肉+鳕鱼+蔬菜营养米粉米糊婴儿辅食荤素,342764125689.0,2018-03-14T10:30:01,刘3,做活动 一下子买了10桶 孩子马上12个月了 哈哈 不知道要吃到多久 之前一直在孩子王买 看到嘉宝有旗舰店了 就在这买了 很放心 价格还比实体店便宜一些,,,,,//img.alicdn.com/bao/uploaded/i1/0/TB2SR9xdrSYBuNjSspiXXXNzpXa_!!0-rate.jpg
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=520270401714,520270401714,Gerber嘉宝米粉3段混合蔬菜米粉225g 婴幼儿宝宝辅食,342588504488.0,2018-03-12T11:46:46,潇6,还没吃，希望不错吧，一直吃嘉宝的米粉,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4712736.html,4712736,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）900克（新老包装随机发货）,11356811426.0,2018-03-30T22:15:33,jn,奶粉不错，物流很快的服务还好,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,3段,http://item.jd.com/3849865.html,3849865,雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）,11312495553.0,2018-03-15T16:56:50,茉朵,京东服务好，快递给力！宝贝质量很好，价格实惠，好评！,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19315/118/788034319/302259/75c02104/5aaa357bN35853c1d.jpg
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/1140667.html,1140667,嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g,11329239640.0,2018-03-21T11:49:30,临山,一直吃这个。别的还不喜欢吃了,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19537/280/961508370/623991/2e7d1407/5ab1d6f5Nc798c779.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19537/280/961508370/623991/2e7d1407/5ab1d6f5Nc798c779.jpg
JD,雀巢母婴京东自营旗舰店,NAN,2段,http://item.jd.com/4712778.html,4712778,雀巢（nestle）能恩 较大婴儿及幼儿配方奶粉 2段（6-12个月婴儿适用）900克（新包装）,11357090693.0,2018-03-31T01:45:10,j4,质量非常好，与卖家描述的完全一致，非常满意。好评。,5,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,Gerber嘉宝米粉1段225g 婴儿营养米粉米糊 宝宝辅食罐装 6-36个月-tmall.com天猫,343547003213.0,2018-03-22 11:56:19,宋亮,怎么人家的都有碗送我的没有？,,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,1段,http://item.jd.com/4396232.html,4396232,雀巢（nestle）超级能恩 婴儿配方奶粉 1段（0-12个月适用）800克（德国原装进口）（新老包装随机发货）,11330561472.0,2018-03-21T19:29:35,大圣严,宝宝吃了，还挺好,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18217/226/912678249/445225/97d9718e/5ab260f8N1b712831.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18217/226/912678249/445225/97d9718e/5ab260f8N1b712831.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,https://item.jd.com/255799.html,255799,嘉宝(Gerber ) 菠菜营养米粉二段(6个月至36个月适用) 225g,11275166347.0,2018-03-02 19:15:40,大W,有味道的我家宝宝不爱吃，吃原味国际版的吃习惯了,5.0,菠菜,1.0,,
JD,雀巢母婴京东自营旗舰店,NAN HA,3段,http://item.jd.com/3849865.html,3849865,雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）,11312580029.0,2018-03-15T17:26:21,ru,质量非常好，与卖家描述的一致，送货速度很快，急用不担心。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17290/241/835225945/59597/d56d416d/5aaa3c3dN38d77a20.jpg
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=14023480446,14023480446,Gerber嘉宝米粉3段番茄牛肉米粉225g 婴幼儿宝宝辅食-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343288122555.0,2018-03-19 13:04:58,知策,买了好多次了，一如既往的好！,,,,,
Tmall,雀巢母婴官方旗舰店,NAN,3段,https://detail.tmall.com/item.htm?id=44095998966,44095998966,雀巢Nestle能恩3 幼儿配方奶粉 3段（12-36个月）1200克三联装*4,343022908200.0,2018-03-15T23:03:37,t4,对这次购物很失望，宝宝喝了便秘，而且说有赠品也没见，收到货还要了5块运费，客服服务态度也差，老是不理人，,,,,,//img.alicdn.com/bao/uploaded/i2/0/TB2GDVgd9tYBeNjSspkXXbU8VXa_!!2-rate.png | //img.alicdn.com/bao/uploaded/i3/0/TB2dLfTaSYTBKNjSZKbXXXJ8pXa_!!2-rate.png
Suning,雀巢母婴自营旗舰店,NAN HA,3段,http://product.suning.com/0030000198/103721215.html,103721215,自营 雀巢Nestle超级能恩3幼儿配方奶粉 3段（12-36个月）800克 德国原装进口,,2018-03-19T04:01:05,nan,给好朋友买的。质量很好。赞一个！,5,,,,
Tmall,天猫超市,Gerber,1段,https://chaoshi.detail.tmall.com/item.htm?id=520270699637,520270699637,Gerber嘉宝米粉1段钙铁锌麦粉225g 婴幼儿宝宝辅食,344140883006.0,2018-03-26T23:14:28,咻光,是正品，很方便，?,,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255798.html,255798,嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g,11323661611.0,2018-03-19T14:23:01,y1,一如既往的，忘了多少次在这里买了，不错,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,https://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11287204325.0,2018-03-06 22:47:45,j5,已经是多次购买啦，很喜欢，宝宝爱吃,5.0,南瓜,1.0,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11300142835.0,2018-03-11T13:51:31,j尾,一直在京东买，感觉好还可以，吃了没有不良反应！,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16924/115/765062384/285743/797ae306/5aa4c3e3N518c911f.jpg
Tmall,雀巢母婴官方旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=539966158037,539966158037,嘉宝Gerber混合蔬菜营养米粉米糊225g罐装3阶段适合8-36个月,344659234959.0,2018-03-30T15:43:18,精8,老客户 一直在回购,,,,,
Tmall,天猫超市,NAN HA,3段,https://chaoshi.detail.tmall.com/item.htm?id=557252321309,557252321309,Nestle/雀巢 超级能恩3段婴幼儿配方进口奶粉 800g/罐-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343866197674.0,2018-03-24 16:35:45,h3,还不多吧！物流很快,,,,,
Tmall,天猫超市,MAM,,https://chaoshi.detail.tmall.com/item.htm?id=533989504167,533989504167,雀巢妈妈孕产妇配方奶粉盒装 400g/盒 配方升级-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,344085172256.0,2018-03-26 22:14:15,冯5,非常好,,,,,
